Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.439,0.496
Recall_1.0,0.0,0.0
Recall_2.0,0.50855744,0.9298246
Recall_3.0,0.37163815,0.0877193
Recall_4.0,0.8681319,0.86538464
Precision_2.0,0.50363195,0.50476193
Precision_1.0,0.0,0.0
Precision_4.0,0.2540193,0.39130434
Precision_3.0,0.5507246,1.0
F1_1.0,0.0,0.0
F1_3.0,0.44379562,0.16129032
F1_2.0,0.5060827,0.654321
F1_4.0,0.39303482,0.5389222
Global_F1,0.3357283,0.3386334
