Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.506,0.63
Recall_1.0,0.0,0.0
Recall_2.0,0.8704156,0.7254902
Recall_3.0,0.3374083,0.6414254
Recall_4.0,0.13186814,0.18
Precision_2.0,0.4870041,0.68659794
Precision_1.0,0.0,0.0
Precision_4.0,0.9230769,0.13432837
Precision_3.0,0.5390625,0.6857143
F1_1.0,0.0,0.0
F1_3.0,0.4150376,0.6628309
F1_2.0,0.6245614,0.70550853
F1_4.0,0.23076923,0.15384616
Global_F1,0.31759208,0.3805464
