Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.579,0.463
Recall_1.0,0.15254237,0.14285715
Recall_2.0,0.833713,0.36842105
Recall_3.0,0.3963964,0.68922305
Recall_4.0,0.4827586,0.2596154
Precision_2.0,0.63212436,0.6391304
Precision_1.0,0.18367347,0.5
Precision_4.0,0.30769232,0.2783505
Precision_3.0,0.62633455,0.42635658
F1_1.0,0.16666666,0.22222224
F1_3.0,0.48551723,0.5268199
F1_2.0,0.719057,0.4674086
F1_4.0,0.37583894,0.26865673
Global_F1,0.43676996,0.37127686
