Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.574,0.608
Recall_1.0,0.0,0.30952382
Recall_2.0,0.9649123,0.76034856
Recall_3.0,0.3659148,0.49443206
Recall_4.0,0.41346154,0.48
Precision_2.0,0.5628655,0.68565816
Precision_1.0,0.0,0.22033899
Precision_4.0,0.38053098,0.18181819
Precision_3.0,0.7192118,0.74
F1_1.0,0.0,0.25742573
F1_3.0,0.4850498,0.59279037
F1_2.0,0.71098804,0.72107434
F1_4.0,0.39631337,0.26373628
Global_F1,0.3980878,0.4587567
