Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.552,0.508
Recall_1.0,0.0,0.0
Recall_2.0,0.8908686,0.47368422
Recall_3.0,0.22197309,0.64912283
Recall_4.0,0.9464286,0.5769231
Precision_2.0,0.5025126,0.509434
Precision_1.0,0.0,0.0
Precision_4.0,0.5145631,0.51724136
Precision_3.0,0.980198,0.5048733
F1_1.0,0.0,0.0
F1_3.0,0.36197442,0.5679825
F1_2.0,0.6425703,0.4909091
F1_4.0,0.6666667,0.54545456
Global_F1,0.41780287,0.4010865
