Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.803,0.637
Recall_1.0,0.0,0.0
Recall_2.0,1.0,0.40522876
Recall_3.0,0.66816145,0.922049
Recall_4.0,1.0,0.74
Precision_2.0,0.6950464,0.9441624
Precision_1.0,0.0,0.0
Precision_4.0,1.0,0.3425926
Precision_3.0,1.0,0.6
F1_1.0,0.0,0.0
F1_3.0,0.80107534,0.7269535
F1_2.0,0.8200913,0.56707317
F1_4.0,1.0,0.46835443
Global_F1,0.6552917,0.44059527
