Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.461,0.492
Recall_1.0,0.0,0.14285715
Recall_2.0,0.8929385,0.0802005
Recall_3.0,0.04054054,0.9298246
Recall_4.0,0.87931037,0.72115386
Precision_2.0,0.5084306,0.52459013
Precision_1.0,0.0,0.25
Precision_4.0,0.25247526,0.433526
Precision_3.0,0.6666667,0.5225352
F1_1.0,0.0,0.18181819
F1_3.0,0.076433115,0.6690712
F1_2.0,0.6479339,0.13913044
F1_4.0,0.3923077,0.5415162
Global_F1,0.27916867,0.382884
