Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.442,0.496
Recall_1.0,0.0,0.0
Recall_2.0,0.8117359,0.9298246
Recall_3.0,0.07823961,0.0877193
Recall_4.0,0.85714287,0.86538464
Precision_2.0,0.5053272,0.50476193
Precision_1.0,0.0,0.0
Precision_4.0,0.2516129,0.39130434
Precision_3.0,0.969697,1.0
F1_1.0,0.0,0.0
F1_3.0,0.1447964,0.16129032
F1_2.0,0.6228893,0.654321
F1_4.0,0.38902742,0.5389222
Global_F1,0.28917825,0.3386334
