Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.554,0.705
Recall_1.0,0.2857143,0.13559322
Recall_2.0,0.603912,0.86788154
Recall_3.0,0.594132,0.6238739
Recall_4.0,0.41758242,0.67241377
Precision_2.0,0.59661835,0.731286
Precision_1.0,0.33333334,0.20512821
Precision_4.0,0.304,0.39795917
Precision_3.0,0.63446474,0.80994153
F1_1.0,0.30769232,0.16326532
F1_3.0,0.6136364,0.7048346
F1_2.0,0.60024303,0.7937499
F1_4.0,0.35185185,0.5
Global_F1,0.4683559,0.5404625
