Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.495,0.497
Recall_1.0,0.0,0.0
Recall_2.0,0.9298246,0.57894737
Recall_3.0,0.0877193,0.44110274
Recall_4.0,0.8557692,0.86538464
Precision_2.0,0.50476193,0.5088106
Precision_1.0,0.0,0.0
Precision_4.0,0.38864627,0.39130434
Precision_3.0,0.9722222,0.556962
F1_1.0,0.0,0.0
F1_3.0,0.16091955,0.49230766
F1_2.0,0.654321,0.5416179
F1_4.0,0.53453445,0.5389222
Global_F1,0.33744377,0.39321193
