Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.508,0.557
Recall_1.0,0.0,0.0
Recall_2.0,0.47368422,0.5634744
Recall_3.0,0.64912283,0.55829597
Recall_4.0,0.5769231,0.98214287
Precision_2.0,0.509434,0.50701404
Precision_1.0,0.0,0.0
Precision_4.0,0.51724136,0.52380955
Precision_3.0,0.5048733,0.6287879
F1_1.0,0.0,0.0
F1_3.0,0.5679825,0.5914489
F1_2.0,0.4909091,0.5337553
F1_4.0,0.54545456,0.68322986
Global_F1,0.4010865,0.4521085
