Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.448,0.469
Recall_1.0,0.0,0.3809524
Recall_2.0,0.881549,0.050108932
Recall_3.0,0.018018018,0.9020045
Recall_4.0,0.9137931,0.5
Precision_2.0,0.49935484,0.6052632
Precision_1.0,0.0,0.26229507
Precision_4.0,0.2488263,0.2777778
Precision_3.0,0.6666667,0.49938348
F1_1.0,0.0,0.31067958
F1_3.0,0.03508772,0.64285713
F1_2.0,0.6375618,0.09255534
F1_4.0,0.39114392,0.35714287
Global_F1,0.26594836,0.35080874
