Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.916,0.941
Recall_1.0,0.0,0.11904762
Recall_2.0,0.99088836,1.0
Recall_3.0,0.9977477,0.9910913
Recall_4.0,0.6551724,0.64
Precision_2.0,0.9436009,0.98922414
Precision_1.0,0.0,0.5
Precision_4.0,0.5,0.52459013
Precision_3.0,0.95680344,0.9569892
F1_1.0,0.0,0.19230768
F1_3.0,0.9768467,0.9737418
F1_2.0,0.9666667,0.99458283
F1_4.0,0.5671642,0.57657653
Global_F1,0.6276694,0.6843022
