Performance Measure,Cycle0,Cycle1
Classification_Accuracy,0.739,0.799
Recall_1.0,0.0,0.0
Recall_2.0,0.7995444,1.0
Recall_3.0,0.8220721,0.7780269
Recall_4.0,0.39655173,0.05357143
Precision_2.0,0.95640326,0.8193431
Precision_1.0,0.0,0.0
Precision_4.0,0.17293233,0.75
Precision_3.0,0.74338084,0.8718593
F1_1.0,0.0,0.0
F1_3.0,0.78074867,0.8222749
F1_2.0,0.87096775,0.9007021
F1_4.0,0.2408377,0.1
Global_F1,0.47313854,0.45574427
